arrival_row_key,arrival_id,date,mandi_id,crop_name,variety,arrival_quantity_qtl,farmer_count,arrival_id_status,date_status,mandi_id_status,quantity_status,source_arrival_id,source_date,source_mandi_id,source_crop_name,source_variety,source_arrival_quantity,source_unit,source_farmer_count
ARR_ROW_004378,ARR0011400,2026-04-10,MANDI027,Cotton,Pusa-1121,267.8,112,Present,Parsed: assumed format by separator,Matched,Valid,ARR0011400,10/04/2026,MANDI027,Cotton,Pusa-1121,26780.0,KG,112.0
ARR_ROW_004379,ARR0007139,2026-05-02,MANDI045,Sugarcane,HD-2967,172.18,74,Present,Parsed: assumed format by separator,Matched,Valid,ARR0007139,02/05/2026,mandi045,Sugarcane,HD-2967,17218.0,KG,74.0
ARR_ROW_004380,ARR0020845,2026-08-23,MANDI046,Maize,PBW-343,475.33000000000004,50,Present,Parsed: unambiguous,Matched,Valid,ARR0020845,08-23-2026,MANDI046,Makka,PBW-343,47.533,Tonnes,50.0
ARR_ROW_004381,ARR0002075,2026-05-01,MANDI003,Rice,HD-2967,447.88,13,Present,Parsed: assumed format by separator,Matched,Valid,ARR0002075,01.05.2026,mandi003,Paddy,HD-2967,447.88,Q,13.0
ARR_ROW_004382,ARR0024328,2026-04-09,MANDI002,Sugarcane,HD-2967,45.52,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0024328,2026-04-09,MANDI002,Sugarcane,HD-2967,45.52,Q,NA
ARR_ROW_004383,ARR0012066,2026-02-02,MANDI030,Mustard,Premium,281.35,111,Present,Parsed: unambiguous,Matched,Valid,ARR0012066,2026-02-02,MANDI030,Sarso,Premium,28135.000000000004,KG,111.0
ARR_ROW_004384,ARR0005097,2026-09-09,MANDI009,Mustard,Hybrid,353.14,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0005097,2026-09-09,MANDI009,Sarson,Hybrid,35314.0,kg,NA
ARR_ROW_004385,ARR0006400,2026-06-01,MANDI010,Maize,Hybrid,162.54,17,Present,Parsed: assumed format by separator,Matched,Valid,ARR0006400,06-01-2026,MANDI-010,Makki,Hybrid,"16,254.0 KG",NA,17.0
ARR_ROW_004386,ARR0004597,2026-07-26,MANDI048,Cotton,PBW-343,NA,123,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0004597,2026-07-26,mandi048,Cotton,PBW-343,-226.53,KG,123.0
ARR_ROW_004387,ARR0004257,2026-08-06,MANDI033,Wheat,Premium,318.64,45,Present,Parsed: assumed format by separator,Matched,Valid,ARR0004257,06/08/2026,M033,GEHUN,Premium,31.863999999999997,Tonnes,45.0
ARR_ROW_004388,ARR0018326,2026-03-01,MANDI023,Cotton,PBW-343,242.02,27,Present,Parsed: unambiguous,Matched,Valid,ARR0018326,01-Mar-2026,MANDI023,Cotton,PBW-343,242.02,quintal,27.0
ARR_ROW_004389,ARR0010429,2026-03-09,MANDI034,Cotton,Pusa-1121,375.39,47,Present,Parsed: unambiguous,Matched,Valid,ARR0010429,2026/03/09,MANDI034,cotton,Pusa-1121,37539.0,KGS,47.0
ARR_ROW_004390,ARR0003659,2026-03-06,MANDI030,Sugarcane,PBW-343,131.34,125,Present,Parsed: unambiguous,Matched,Valid,ARR0003659,2026-03-06,MANDI030,Ganna,PBW-343,13134.0,Kgs,125.0
ARR_ROW_004391,ARR0000258,2026-01-17,MANDI031,Wheat,Local,494.26,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0000258,17/01/2026,mandi031,Kanak,Local,49426.0,kg,NA
ARR_ROW_004392,ARR0002203,2026-02-25,MANDI029,Sugarcane,Local,164.22,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0002203,25.02.2026,MANDI029,sugarcane,Local,16.422,T,NA
ARR_ROW_004393,ARR0006085,2026-06-10,MANDI056,Rice,HD-2967,113.79,NA,Present,Parsed: assumed format by separator,Matched,Valid,ARR0006085,06-10-2026,mandi056,paddy,HD-2967,113.79 qtl,NA,NA
ARR_ROW_004394,ARR0008070,2026-02-21,MANDI028,Maize,Local,423.2,102,Present,Parsed: unambiguous,Matched,Valid,ARR0008070,21.02.2026,MANDI-028,मक्का,Local,42.32,MT,102.0
ARR_ROW_004395,ARR0019998,2026-08-15,MANDI026,Sugarcane,Local,33.14,121,Present,Parsed: unambiguous,Matched,Valid,ARR0019998,2026/08/15,MANDI026,Sugarcane,Local,3314.0,Kgs,121.0
ARR_ROW_004396,ARR0012785,2026-09-01,MANDI002,Wheat,Hybrid,269.49,143,Present,Parsed: unambiguous,Matched,Valid,ARR0012785,2026/09/01,MANDI002,Wheat,Hybrid,269.49,Q,143.0
ARR_ROW_004397,ARR0015010,2026-06-07,MANDI044,Mustard,NA,462.6,149,Present,Parsed: assumed format by separator,Matched,Valid,ARR0015010,07/06/2026,mandi_044,mustard,NA,46.260000000000005,T,149.0
ARR_ROW_004398,ARR0008115,2026-05-09,MANDI014,Sugarcane,HD-2967,343.46,66,Present,Parsed: assumed format by separator,Matched,Valid,ARR0008115,09.05.2026,mandi014,गन्ना,HD-2967,34346.0,kg,66.0
ARR_ROW_004399,ARR0015454,2026-03-07,MANDI034,Sugarcane,Hybrid,254.46,71,Present,Parsed: unambiguous,Matched,Valid,ARR0015454,2026-03-07,MANDI034,Sugarcane,Hybrid,25446.0,kg,71.0
ARR_ROW_004400,ARR0022199,2026-05-24,MANDI001,Rice,Premium,364.4,72,Present,Parsed: unambiguous,Matched,Valid,ARR0022199,24/05/2026,MANDI-001,Chawal,Premium,36.44,tonnes,72.0
ARR_ROW_004401,ARR0021412,2026-08-23,MANDI043,Wheat,PBW-343,402.31,112,Present,Parsed: unambiguous,Matched,Valid,ARR0021412,23-Aug-2026,mandi043,Kanak,PBW-343,"40,231.0 KG",NA,112.0
ARR_ROW_004402,ARR0011513,2026-06-23,MANDI009,Wheat,NA,466.45,139,Present,Parsed: unambiguous,Matched,Valid,ARR0011513,2026/06/23,MANDI009,Gehun,NA,46645.0,KG,139.0
ARR_ROW_004403,ARR0019794,2026-09-06,MANDI030,Rice,NA,166.58,44,Present,Parsed: unambiguous,Matched,Valid,ARR0019794,2026/09/06,MANDI030,चावल,NA,16.658,T,44.0
ARR_ROW_004404,ARR0022983,2026-01-11,MANDI040,Cotton,Hybrid,115.37,140,Present,Parsed: unambiguous,Matched,Valid,ARR0022983,2026-01-11,MANDI040,Kapas,Hybrid,115.37,Quintals,140.0
ARR_ROW_004405,ARR0000485,2026-07-09,MANDI016,Wheat,Local,398.44,91,Present,Parsed: unambiguous,Matched,Valid,ARR0000485,2026/07/09,MANDI016,Wheat,Local,39.844,MT,91.0
ARR_ROW_004406,ARR0023443,2026-05-24,MANDI028,Maize,Local,20.270000000000003,23,Present,Parsed: unambiguous,Matched,Valid,ARR0023443,24-May-2026,MANDI028,मक्का,Local,2.027,T,23.0
ARR_ROW_004407,ARR0000360,2026-07-30,MANDI037,Sugarcane,HD-2967,180.17,7,Present,Parsed: unambiguous,Matched,Valid,ARR0000360,07-30-2026,MANDI037,sugarcane,HD-2967,"18,017.0 KG",NA,7.0
ARR_ROW_004408,ARR0003734,2026-03-10,MANDI049,Sugarcane,Premium,69.55,28,Present,Parsed: unambiguous,Matched,Valid,ARR0003734,2026/03/10,M049,Ganne,Premium,69.55 qtl,NA,28.0
ARR_ROW_004409,ARR0013130,2026-05-29,MANDI015,Sugarcane,PBW-343,243.96,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0013130,2026-05-29,MANDI015,Ganne,PBW-343,24396.0,Kgs,NA
ARR_ROW_004410,ARR0009929,2026-08-29,MANDI030,Cotton,HD-2967,181.45,146,Present,Parsed: unambiguous,Matched,Valid,ARR0009929,2026/08/29,MANDI030,Narma,HD-2967,181.45,quintal,146.0
ARR_ROW_004411,ARR0016108,2026-02-20,MANDI056,Mustard,Premium,339.04,83,Present,Parsed: unambiguous,Matched,Valid,ARR0016108,2026/02/20,mandi056,mustard,Premium,339.04 qtl,NA,83.0
ARR_ROW_004412,ARR0008493,2026-08-07,MANDI010,Mustard,Premium,411.17,47,Present,Parsed: assumed format by separator,Matched,Valid,ARR0008493,08-07-2026,MANDI-010,Sarson,Premium,"41,117.0 KG",NA,47.0
ARR_ROW_004413,ARR0016032,2026-06-21,MANDI003,Wheat,PBW-343,141.61,107,Present,Parsed: unambiguous,Matched,Valid,ARR0016032,2026-06-21,MANDI003,wheat,PBW-343,141.61,quintal,107.0
ARR_ROW_004414,ARR0008269,2026-06-23,MANDI053,Cotton,Hybrid,428.23,8,Present,Parsed: unambiguous,Matched,Valid,ARR0008269,23/06/2026,MANDI053,Cotton,Hybrid,428.23,quintal,8.0
ARR_ROW_004415,ARR0002528,2026-07-09,MANDI029,Sugarcane,Premium,164.77,23,Present,Parsed: unambiguous,Matched,Valid,ARR0002528,2026/07/09,MANDI029,Ganne,Premium,16477.0,Kilo,23.0
ARR_ROW_004416,ARR0022172,2026-02-21,MANDI018,Rice,NA,431.44,28,Present,Parsed: unambiguous,Matched,Valid,ARR0022172,21/02/2026,MANDI018,Chawal,NA,431.44 qtl,NA,28.0
ARR_ROW_004417,ARR0020580,2026-08-29,MANDI037,Wheat,Hybrid,376.47,11,Present,Parsed: unambiguous,Matched,Valid,ARR0020580,2026-08-29,MANDI037,wheat,Hybrid,37.647000000000006,Tonnes,11.0
ARR_ROW_004418,ARR0014703,2026-03-03,MANDI032,Rice,Premium,132.55,26,Present,Parsed: unambiguous,Matched,Valid,ARR0014703,03-Mar-2026,MANDI032,Dhaan,Premium,13.255,Tonnes,26.0
ARR_ROW_004419,ARR0024107,2026-01-12,MANDI017,Rice,Premium,139.17,102,Present,Parsed: assumed format by separator,Matched,Valid,ARR0024107,01-12-2026,MANDI017,धान,Premium,13.916999999999998,MT,102.0
ARR_ROW_004420,ARR0019743,2026-03-04,MANDI008,Mustard,Pusa-1121,170.76,20,Present,Parsed: assumed format by separator,Matched,Valid,ARR0019743,04/03/2026,MANDI008,Mustard,Pusa-1121,17.076,MT,20.0
ARR_ROW_004421,ARR0002451,2026-04-01,MANDI041,Maize,Premium,131.79,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0002451,2026-04-01,041,Makka,Premium,"13,179.0 KG",NA,NA
ARR_ROW_004422,ARR0006523,2026-08-27,MANDI044,Cotton,Local,56.81,29,Present,Parsed: unambiguous,Matched,Valid,ARR0006523,2026/08/27,MANDI-044,Cotton,Local,56.81,Quintals,29.0
ARR_ROW_004423,ARR0022336,2026-05-30,MANDI010,Sugarcane,NA,325.28,16,Present,Parsed: unambiguous,Matched,Valid,ARR0022336,30-May-2026,MANDI010,sugarcane,NA,325.28,qtl,16.0
ARR_ROW_004424,ARR0019554,2026-01-14,MANDI006,Cotton,Local,225.9,119,Present,Parsed: unambiguous,Matched,Valid,ARR0019554,2026-01-14,mandi_006,cotton,Local,225.9,Q,119.0
ARR_ROW_004425,ARR0024475,2026-05-09,MANDI055,Mustard,NA,381.92999999999995,114,Present,Parsed: unambiguous,Matched,Valid,ARR0024475,09-May-2026,mandi_055,Mustard,NA,38.193,T,114.0
ARR_ROW_004426,ARR0022616,2026-05-20,MANDI029,Sugarcane,Premium,374.14,106,Present,Parsed: unambiguous,Matched,Valid,ARR0022616,2026/05/20,MANDI029,Ganne,Premium,374.14,Qtl,106.0
ARR_ROW_004427,ARR0023720,2026-01-31,MANDI029,Sugarcane,Premium,158.08,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0023720,2026/01/31,MANDI-029,Ganna,Premium,15.808000000000002,Tonnes,NA
ARR_ROW_004428,ARR0018885,2026-01-22,MANDI034,Maize,NA,403.17,58,Present,Parsed: unambiguous,Matched,Valid,ARR0018885,2026-01-22,MANDI034,Makki,NA,"40,317.0 KG",NA,58.0
ARR_ROW_004429,ARR0015395,2026-03-07,MANDI056,Wheat,NA,300.41,116,Present,Parsed: assumed format by separator,Matched,Valid,ARR0015395,03-07-2026,mandi056,Wheat,NA,30041.000000000004,KGS,116.0
ARR_ROW_004430,ARR0015953,2026-07-03,MANDI028,Rice,PBW-343,381.6,NA,Present,Parsed: assumed format by separator,Matched,Valid,ARR0015953,03.07.2026,MANDI028,चावल,PBW-343,381.6 qtl,NA,NA
ARR_ROW_004431,ARR0003567,2026-05-02,MANDI032,Mustard,Premium,148.03,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0003567,02-May-2026,MANDI032,Mustard,Premium,14.803,MT,NA
ARR_ROW_004432,ARR0016489,2026-06-10,MANDI049,Wheat,Hybrid,160.68,23,Present,Parsed: unambiguous,Matched,Valid,ARR0016489,10-Jun-2026,MANDI049,WHEAT,Hybrid,16068.0,Kilo,23.0
ARR_ROW_004433,ARR0006736,2026-01-22,MANDI043,Maize,Premium,410.73,72,Present,Parsed: unambiguous,Matched,Valid,ARR0006736,22.01.2026,M043,Maize,Premium,410.73,Quintals,72.0
ARR_ROW_004434,ARR0012036,2026-05-15,MANDI013,Mustard,HD-2967,449.97,74,Present,Parsed: unambiguous,Matched,Valid,ARR0012036,2026/05/15,MANDI-013,सरसों,HD-2967,449.97,qtl,74.0
ARR_ROW_004435,ARR0015758,2026-02-27,MANDI018,Cotton,Pusa-1121,443.12,144,Present,Parsed: unambiguous,Matched,Valid,ARR0015758,27-Feb-2026,mandi_018,कपास,Pusa-1121,443.12,quintal,144.0
ARR_ROW_004436,ARR0014134,2026-03-27,MANDI012,Maize,Hybrid,379.19,113,Present,Parsed: unambiguous,Matched,Valid,ARR0014134,27-Mar-2026,mandi_012,Makki,Hybrid,379.19,Q,113.0
ARR_ROW_004437,ARR0000767,2026-09-03,MANDI018,Rice,Premium,174.73,112,Present,Parsed: unambiguous,Matched,Valid,ARR0000767,2026-09-03,MANDI018,Dhaan,Premium,17473.0,Kilo,112.0
ARR_ROW_004438,ARR0014955,2026-08-26,MANDI054,Sugarcane,Premium,NA,29,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0014955,2026/08/26,MANDI-054,sugarcane,Premium,-20.8,KG,29.0
ARR_ROW_004439,ARR0000804,2026-02-06,MANDI044,Wheat,Pusa-1121,490.47,38,Present,Parsed: assumed format by separator,Matched,Valid,ARR0000804,02-06-2026,MANDI044,Gehun,Pusa-1121,490.47 qtl,NA,38.0
ARR_ROW_004440,ARR0008442,2026-03-24,MANDI001,Rice,PBW-343,33.24,59,Present,Parsed: unambiguous,Matched,Valid,ARR0008442,24/03/2026,MANDI001,धान,PBW-343,33.24,Qtl,59.0
ARR_ROW_004441,ARR0000335,2026-07-09,MANDI021,Cotton,Hybrid,444.71,45,Present,Parsed: assumed format by separator,Matched,Valid,ARR0000335,09/07/2026,MANDI-021,Kapas,Hybrid,444.71,qtl,45.0
ARR_ROW_004442,ARR0017543,2026-03-31,MANDI027,Cotton,Hybrid,231.74,53,Present,Parsed: unambiguous,Matched,Valid,ARR0017543,2026/03/31,MANDI027,Cotton,Hybrid,231.74 qtl,NA,53.0
ARR_ROW_004443,ARR0013830,2026-06-04,MANDI030,Rice,NA,372.01,30,Present,Parsed: unambiguous,Matched,Valid,ARR0013830,2026-06-04,M030,Dhaan,NA,37.201,T,30.0
ARR_ROW_004444,ARR0013853,2026-07-23,MANDI025,Cotton,HD-2967,88.95,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0013853,07-23-2026,MANDI025,cotton,HD-2967,88.95,Q,NA
ARR_ROW_004445,ARR0009619,2026-02-25,MANDI015,Cotton,Pusa-1121,159.17,43,Present,Parsed: unambiguous,Matched,Valid,ARR0009619,25-Feb-2026,MANDI-015,cotton,Pusa-1121,15916.999999999998,KGS,43.0
ARR_ROW_004446,ARR0013288,2026-09-08,MANDI009,Rice,HD-2967,115.95,117,Present,Parsed: assumed format by separator,Matched,Valid,ARR0013288,08.09.2026,MANDI009,Chawal,HD-2967,11.595,MT,117.0
ARR_ROW_004447,ARR0003690,2026-08-23,MANDI046,Rice,HD-2967,222.4,125,Present,Parsed: unambiguous,Matched,Valid,ARR0003690,23-Aug-2026,MANDI046,Paddy,HD-2967,"22,240.0 KG",NA,125.0
ARR_ROW_004448,ARR0017605,2026-01-29,MANDI045,Rice,PBW-343,479.88,99,Present,Parsed: unambiguous,Matched,Valid,ARR0017605,01-29-2026,MANDI045,चावल,PBW-343,479.88,Qtl,99.0
ARR_ROW_004449,ARR0024931,2026-06-29,MANDI015,Rice,NA,66.25,108,Present,Parsed: unambiguous,Matched,Valid,ARR0024931,29/06/2026,mandi015,paddy,NA,66.25,Quintals,108.0
ARR_ROW_004450,ARR0001062,2026-07-02,MANDI037,Mustard,Hybrid,437.29,8,Present,Parsed: assumed format by separator,Matched,Valid,ARR0001062,02/07/2026,MANDI-037,mustard,Hybrid,"43,729.0 KG",NA,8.0
ARR_ROW_004451,ARR0003370,2026-04-27,MANDI015,Sugarcane,Pusa-1121,62.97,68,Present,Parsed: unambiguous,Matched,Valid,ARR0003370,27.04.2026,MANDI015,Ganne,Pusa-1121,62.97,Quintals,68.0
ARR_ROW_004452,ARR0014016,2026-06-03,MANDI043,Cotton,HD-2967,210.51,11,Present,Parsed: assumed format by separator,Matched,Valid,ARR0014016,06-03-2026,MANDI043,कपास,HD-2967,"21,051.0 KG",NA,11.0
ARR_ROW_004453,ARR0007564,2026-08-31,MANDI013,Maize,PBW-343,340.28,5,Present,Parsed: unambiguous,Matched,Valid,ARR0007564,2026-08-31,MANDI-013,Maize,PBW-343,340.28 qtl,NA,5.0
ARR_ROW_004454,NA,2026-07-11,MANDI010,Rice,HD-2967,435.75,105,Missing source ID,Parsed: assumed format by separator,Matched,Valid,NA,07-11-2026,mandi_010,चावल,HD-2967,43575.0,kg,105.0
ARR_ROW_004455,ARR0022456,2026-03-31,MANDI039,Cotton,Local,198.7,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0022456,31/03/2026,M039,Narma,Local,19.869999999999997,MT,NA
ARR_ROW_004456,ARR0007034,2026-07-28,MANDI051,Maize,Pusa-1121,277.19,134,Present,Parsed: unambiguous,Matched,Valid,ARR0007034,07-28-2026,mandi_051,Makki,Pusa-1121,277.19,qtl,134.0
ARR_ROW_004457,ARR0019044,2026-04-01,MANDI022,Mustard,NA,115.13999999999999,142,Present,Parsed: unambiguous,Matched,Valid,ARR0019044,2026/04/01,MANDI022,सरसों,NA,11.514,MT,142.0
ARR_ROW_004458,ARR0001967,2026-07-20,MANDI041,Maize,Local,NA,128,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0001967,20-Jul-2026,MANDI-041,Makki,Local,-77.77,KG,128.0
ARR_ROW_004459,ARR0021826,2026-06-02,MANDI009,Cotton,PBW-343,431.95,60,Present,Parsed: assumed format by separator,Matched,Valid,ARR0021826,02/06/2026,MANDI009,Kapas,PBW-343,"43,195.0 KG",NA,60.0
ARR_ROW_004460,ARR0003214,2026-03-28,MANDI022,Mustard,PBW-343,115.19,127,Present,Parsed: unambiguous,Matched,Valid,ARR0003214,2026-03-28,MANDI022,mustard,PBW-343,"11,519.0 KG",NA,127.0
ARR_ROW_004461,NA,2026-03-01,MANDI029,Rice,Premium,135.97,138,Missing source ID,Parsed: unambiguous,Matched,Valid,NA,01-Mar-2026,MANDI029,paddy,Premium,135.97,quintal,138.0
ARR_ROW_004462,ARR0001699,2026-01-18,MANDI040,Maize,Premium,362.9,9,Present,Parsed: unambiguous,Matched,Valid,ARR0001699,18-Jan-2026,mandi040,Makki,Premium,362.9 qtl,NA,9.0
ARR_ROW_004463,ARR0018719,2026-03-01,MANDI057,Mustard,HD-2967,162.25,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0018719,2026-03-01,M057,सरसों,HD-2967,16.225,MT,NA
ARR_ROW_004464,ARR0023067,2026-08-14,MANDI030,Wheat,Local,333.02,68,Present,Parsed: unambiguous,Matched,Valid,ARR0023067,2026/08/14,MANDI030,Gehun,Local,333.02 qtl,NA,68.0
ARR_ROW_004465,ARR0007572,2026-03-17,MANDI032,Wheat,HD-2967,NA,138,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0007572,17.03.2026,MANDI032,Wheat,HD-2967,-165.61,Qtl,138.0
ARR_ROW_004466,ARR0003255,2026-03-22,MANDI036,Cotton,Pusa-1121,162.68,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0003255,22-Mar-2026,MANDI036,Cotton,Pusa-1121,162.68,Quintals,NA
ARR_ROW_004467,ARR0002924,2026-01-20,MANDI021,Rice,HD-2967,463.91,39,Present,Parsed: unambiguous,Matched,Valid,ARR0002924,20-Jan-2026,M021,Paddy,HD-2967,46391.0,KG,39.0
ARR_ROW_004468,ARR0012907,2026-08-21,MANDI043,Cotton,HD-2967,40.03,52,Present,Parsed: unambiguous,Matched,Valid,ARR0012907,08-21-2026,mandi_043,Narma,HD-2967,40.03,Q,52.0
ARR_ROW_004469,ARR0010470,2026-06-09,MANDI017,Rice,Hybrid,289.09,128,Present,Parsed: assumed format by separator,Matched,Valid,ARR0010470,06-09-2026,MANDI017,Basmati,Hybrid,28.909,T,128.0
ARR_ROW_004470,ARR0008623,2026-03-28,MANDI017,Cotton,Local,203.87,63,Present,Parsed: unambiguous,Matched,Valid,ARR0008623,28.03.2026,mandi017,cotton,Local,20.387,T,63.0
ARR_ROW_004471,ARR0018045,2026-05-29,MANDI024,Wheat,Premium,296.83,67,Present,Parsed: unambiguous,Matched,Valid,ARR0018045,29/05/2026,024,गेहूं,Premium,296.83,qtl,67.0
ARR_ROW_004472,ARR0000742,2026-07-22,MANDI026,Sugarcane,Premium,273.72,60,Present,Parsed: unambiguous,Matched,Valid,ARR0000742,2026-07-22,MANDI026,गन्ना,Premium,273.72,Qtl,60.0
ARR_ROW_004473,ARR0022452,2026-03-11,MANDI006,Wheat,NA,71.17,25,Present,Parsed: assumed format by separator,Matched,Valid,ARR0022452,03-11-2026,MANDI006,Gehun,NA,71.17 qtl,NA,25.0
ARR_ROW_004474,ARR0024793,2026-08-22,MANDI036,Sugarcane,Hybrid,151.63,43,Present,Parsed: unambiguous,Matched,Valid,ARR0024793,22.08.2026,MANDI036,गन्ना,Hybrid,15.163,tonnes,43.0
ARR_ROW_004475,ARR0002054,2026-03-26,MANDI044,Rice,PBW-343,255.29,114,Present,Parsed: unambiguous,Matched,Valid,ARR0002054,03-26-2026,MANDI044,Chawal,PBW-343,255.29,Quintals,114.0
ARR_ROW_004476,ARR0017714,2026-07-01,MANDI044,Rice,Hybrid,279.34,51,Present,Parsed: assumed format by separator,Matched,Valid,ARR0017714,07-01-2026,MANDI044,paddy,Hybrid,279.34 qtl,NA,51.0
ARR_ROW_004477,ARR0019418,2026-08-07,MANDI023,Maize,PBW-343,451.91,45,Present,Parsed: assumed format by separator,Matched,Valid,ARR0019418,08-07-2026,MANDI023,corn,PBW-343,451.91,Qtl,45.0
ARR_ROW_004478,ARR0014702,2026-01-04,MANDI050,Mustard,PBW-343,321.11,23,Present,Parsed: unambiguous,Matched,Valid,ARR0014702,04-Jan-2026,MANDI-050,Sarso,PBW-343,321.11,Q,23.0
ARR_ROW_004479,ARR0021775,2026-05-01,MANDI001,Sugarcane,NA,346.77,51,Present,Parsed: assumed format by separator,Matched,Valid,ARR0021775,01/05/2026,M001,Ganne,NA,346.77,Q,51.0
ARR_ROW_004480,ARR0005980,2026-05-22,MANDI029,Mustard,Pusa-1121,366.83,65,Present,Parsed: unambiguous,Matched,Valid,ARR0005980,22-May-2026,mandi029,mustard,Pusa-1121,366.83 qtl,NA,65.0
ARR_ROW_004481,ARR0002546,2026-02-11,MANDI055,Wheat,Hybrid,458.17,144,Present,Parsed: assumed format by separator,Matched,Valid,ARR0002546,11/02/2026,mandi_055,Kanak,Hybrid,458.17 qtl,NA,144.0
ARR_ROW_004482,ARR0006529,2026-09-02,MANDI026,Mustard,NA,258.23,24,Present,Parsed: unambiguous,Matched,Valid,ARR0006529,2026-09-02,MANDI026,Mustard,NA,"25,823.0 KG",NA,24.0
ARR_ROW_004483,ARR0017535,2026-04-30,MANDI036,Maize,Local,263.03,122,Present,Parsed: unambiguous,Matched,Valid,ARR0017535,30.04.2026,MANDI036,मक्का,Local,26302.999999999996,Kilo,122.0
ARR_ROW_004484,ARR0000102,2026-02-25,MANDI005,Cotton,Local,10.77,144,Present,Parsed: unambiguous,Matched,Valid,ARR0000102,25-Feb-2026,MANDI005,Kapas,Local,1077.0,Kilo,144.0
ARR_ROW_004485,ARR0018930,2026-03-08,MANDI029,Mustard,Local,201.24,97,Present,Parsed: unambiguous,Matched,Valid,ARR0018930,2026/03/08,MANDI029,mustard,Local,20124.0,KG,97.0
ARR_ROW_004486,ARR0010128,2026-08-09,MANDI006,Mustard,PBW-343,218.5,NA,Present,Parsed: assumed format by separator,Matched,Valid,ARR0010128,09/08/2026,mandi_006,सरसों,PBW-343,218.5,Qtl,NA
ARR_ROW_004487,ARR0000134,2026-08-26,MANDI025,Mustard,Premium,366.43,122,Present,Parsed: unambiguous,Matched,Valid,ARR0000134,26.08.2026,MANDI-025,Sarso,Premium,36.643,tonnes,122.0
ARR_ROW_004488,ARR0011555,2026-05-31,MANDI002,Cotton,Pusa-1121,42.64,47,Present,Parsed: unambiguous,Matched,Valid,ARR0011555,2026-05-31,MANDI002,cotton,Pusa-1121,4264.0,KGS,47.0
ARR_ROW_004489,ARR0006422,2026-01-07,MANDI001,Mustard,NA,214.64,130,Present,Parsed: unambiguous,Matched,Valid,ARR0006422,2026-01-07,mandi_001,सरसों,NA,214.64 qtl,NA,130.0
ARR_ROW_004490,ARR0000223,2026-04-05,MANDI037,Cotton,Hybrid,188.35,111,Present,Parsed: assumed format by separator,Matched,Valid,ARR0000223,05.04.2026,MANDI037,Narma,Hybrid,"18,835.0 KG",NA,111.0
ARR_ROW_004491,ARR0001828,2026-06-02,MANDI030,Mustard,NA,124.54,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0001828,2026/06/02,MANDI030,Sarson,NA,124.54,Quintals,NA
ARR_ROW_004492,ARR0002826,2026-08-04,MANDI052,Sugarcane,HD-2967,129.98,137,Present,Parsed: assumed format by separator,Matched,Valid,ARR0002826,04/08/2026,mandi_052,Sugarcane,HD-2967,12.998,MT,137.0
ARR_ROW_004493,ARR0021153,2026-08-03,MANDI021,Rice,HD-2967,249.33,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0021153,2026/08/03,MANDI021,paddy,HD-2967,249.33,Qtl,NA
ARR_ROW_004494,ARR0020190,2026-06-08,MANDI008,Sugarcane,Local,303.77,87,Present,Parsed: unambiguous,Matched,Valid,ARR0020190,2026-06-08,MANDI008,Ganna,Local,"30,377.0 KG",NA,87.0
ARR_ROW_004495,ARR0014953,2026-03-17,MANDI050,Rice,Pusa-1121,402.84,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0014953,17-Mar-2026,MANDI050,paddy,Pusa-1121,40.284,tonnes,NA
ARR_ROW_004496,ARR0001944,2026-09-06,MANDI004,Wheat,Hybrid,227.46,112,Present,Parsed: unambiguous,Matched,Valid,ARR0001944,2026/09/06,MANDI-004,WHEAT,Hybrid,227.46,quintal,112.0
ARR_ROW_004497,ARR0015392,2026-07-17,MANDI004,Maize,Local,NA,109,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0015392,17.07.2026,MANDI-004,Corn,Local,-88.69,KG,109.0
ARR_ROW_004498,ARR0023809,2026-05-03,MANDI030,Rice,HD-2967,NA,12,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0023809,03-May-2026,MANDI030,Dhaan,HD-2967,-268.92,KG,12.0
ARR_ROW_004499,ARR0024583,2026-07-23,MANDI048,Cotton,NA,157.33,80,Present,Parsed: unambiguous,Matched,Valid,ARR0024583,2026-07-23,MANDI048,Cotton,NA,15733.000000000002,KGS,80.0
